Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
1931-01-01,NA,NA,NA,NA,NA,NA
1931-01-02,NA,NA,NA,NA,NA,NA
1931-01-03,NA,NA,NA,NA,NA,NA
1931-01-04,NA,NA,NA,NA,NA,NA
1931-01-05,NA,NA,NA,NA,NA,NA
1931-01-06,NA,NA,NA,NA,NA,NA
1931-01-07,NA,NA,NA,NA,NA,NA
1931-01-08,NA,NA,NA,NA,NA,NA
1931-01-09,NA,NA,NA,NA,NA,NA
1931-01-10,NA,NA,NA,NA,NA,NA
1931-01-11,NA,NA,NA,NA,NA,NA
1931-01-12,NA,NA,NA,NA,NA,NA
1931-01-13,NA,NA,NA,NA,NA,NA
1931-01-14,NA,NA,NA,NA,NA,NA
1931-01-15,NA,NA,NA,NA,NA,NA
1931-01-16,NA,NA,NA,NA,NA,NA
1931-01-17,NA,NA,NA,NA,NA,NA
1931-01-18,NA,NA,NA,NA,NA,NA
1931-01-19,NA,NA,NA,NA,NA,NA
1931-01-20,NA,NA,NA,NA,NA,NA
1931-01-21,NA,NA,NA,NA,NA,NA
1931-01-22,NA,NA,NA,NA,NA,NA
1931-01-23,NA,NA,NA,NA,NA,NA
1931-01-24,NA,NA,NA,NA,NA,NA
1931-01-25,NA,NA,NA,NA,NA,NA
1931-01-26,NA,NA,NA,NA,NA,NA
1931-01-27,NA,NA,NA,NA,NA,NA
1931-01-28,NA,NA,NA,NA,NA,NA
1931-01-29,NA,NA,NA,NA,NA,NA
1931-01-30,NA,NA,NA,NA,NA,NA
1931-01-31,NA,NA,NA,NA,NA,NA
1931-02-01,NA,NA,NA,NA,NA,NA
1931-02-02,NA,NA,NA,NA,NA,NA
1931-02-03,NA,NA,NA,NA,NA,NA
1931-02-04,NA,NA,NA,NA,NA,NA
1931-02-05,NA,NA,NA,NA,NA,NA
1931-02-06,NA,NA,NA,NA,NA,NA
1931-02-07,NA,NA,NA,NA,NA,NA
1931-02-08,NA,NA,NA,NA,NA,NA
1931-02-09,NA,NA,NA,NA,NA,NA
1931-02-10,NA,NA,NA,NA,NA,NA
1931-02-11,NA,NA,NA,NA,NA,NA
1931-02-12,NA,NA,NA,NA,NA,NA
1931-02-13,NA,NA,NA,NA,NA,NA
1931-02-14,NA,NA,NA,NA,NA,NA
1931-02-15,NA,NA,NA,NA,NA,NA
1931-02-16,NA,NA,NA,NA,NA,NA
1931-02-17,NA,NA,NA,NA,NA,NA
1931-02-18,NA,NA,NA,NA,NA,NA
1931-02-19,NA,NA,NA,NA,NA,NA
1931-02-20,NA,NA,NA,NA,NA,NA
1931-02-21,NA,NA,NA,NA,NA,NA
1931-02-22,NA,NA,NA,NA,NA,NA
1931-02-23,NA,NA,NA,NA,NA,NA
1931-02-24,NA,NA,NA,NA,NA,NA
1931-02-25,NA,NA,NA,NA,NA,NA
1931-02-26,NA,NA,NA,NA,NA,NA
1931-02-27,NA,NA,NA,NA,NA,NA
1931-02-28,NA,NA,NA,NA,NA,NA
1931-03-01,NA,NA,NA,NA,NA,NA
1931-03-02,NA,NA,NA,NA,NA,NA
1931-03-03,NA,NA,NA,NA,NA,NA
1931-03-04,NA,NA,NA,NA,NA,NA
1931-03-05,NA,NA,NA,NA,NA,NA
1931-03-06,NA,NA,NA,NA,NA,NA
1931-03-07,NA,NA,NA,NA,NA,NA
1931-03-08,NA,NA,NA,NA,NA,NA
1931-03-09,NA,NA,NA,NA,NA,NA
1931-03-10,NA,NA,NA,NA,NA,NA
1931-03-11,NA,NA,NA,NA,NA,NA
1931-03-12,NA,NA,NA,NA,NA,NA
1931-03-13,NA,NA,NA,NA,NA,NA
1931-03-14,NA,NA,NA,NA,NA,NA
1931-03-15,NA,NA,NA,NA,NA,NA
1931-03-16,NA,NA,NA,NA,NA,NA
1931-03-17,NA,NA,NA,NA,NA,NA
1931-03-18,NA,NA,NA,NA,NA,NA
1931-03-19,NA,NA,NA,NA,NA,NA
1931-03-20,NA,NA,NA,NA,NA,NA
1931-03-21,NA,NA,NA,NA,NA,NA
1931-03-22,NA,NA,NA,NA,NA,NA
1931-03-23,NA,NA,NA,NA,NA,NA
1931-03-24,NA,NA,NA,NA,NA,NA
1931-03-25,NA,NA,NA,NA,NA,NA
1931-03-26,NA,NA,NA,NA,NA,NA
1931-03-27,NA,NA,NA,NA,NA,NA
1931-03-28,NA,NA,NA,NA,NA,NA
1931-03-29,NA,NA,NA,NA,NA,NA
1931-03-30,NA,NA,NA,NA,NA,NA
1931-03-31,NA,NA,NA,NA,NA,NA
1931-04-01,NA,NA,NA,NA,NA,NA
1931-04-02,NA,NA,NA,NA,NA,NA
1931-04-03,NA,NA,NA,NA,NA,NA
1931-04-04,NA,NA,NA,NA,NA,NA
1931-04-05,NA,NA,NA,NA,NA,NA
1931-04-06,NA,NA,NA,NA,NA,NA
1931-04-07,NA,NA,NA,NA,NA,NA
1931-04-08,NA,NA,NA,NA,NA,NA
1931-04-09,NA,NA,NA,NA,NA,NA
1931-04-10,NA,NA,NA,NA,NA,NA
1931-04-11,NA,NA,NA,NA,NA,NA
1931-04-12,NA,NA,NA,NA,NA,NA
1931-04-13,NA,NA,NA,NA,NA,NA
1931-04-14,NA,NA,NA,NA,NA,NA
1931-04-15,NA,NA,NA,NA,NA,NA
1931-04-16,NA,NA,NA,NA,NA,NA
1931-04-17,NA,NA,NA,NA,NA,NA
1931-04-18,NA,NA,NA,NA,NA,NA
1931-04-19,NA,NA,NA,NA,NA,NA
1931-04-20,NA,NA,NA,NA,NA,NA
1931-04-21,NA,NA,NA,NA,NA,NA
1931-04-22,NA,NA,NA,NA,NA,NA
1931-04-23,NA,NA,NA,NA,NA,NA
1931-04-24,NA,NA,NA,NA,NA,NA
1931-04-25,NA,NA,NA,NA,NA,NA
1931-04-26,NA,NA,NA,NA,NA,NA
1931-04-27,NA,NA,NA,NA,NA,NA
1931-04-28,NA,NA,NA,NA,NA,NA
1931-04-29,NA,NA,NA,NA,NA,NA
1931-04-30,NA,NA,NA,NA,NA,NA
1931-05-01,NA,NA,NA,NA,NA,NA
1931-05-02,NA,NA,NA,NA,NA,NA
1931-05-03,NA,NA,NA,NA,NA,NA
1931-05-04,NA,NA,NA,NA,NA,NA
1931-05-05,NA,NA,NA,NA,NA,NA
1931-05-06,NA,NA,NA,NA,NA,NA
1931-05-07,NA,NA,NA,NA,NA,NA
1931-05-08,NA,NA,NA,NA,NA,NA
1931-05-09,NA,NA,NA,NA,NA,NA
1931-05-10,NA,NA,NA,NA,NA,NA
1931-05-11,NA,NA,NA,NA,NA,NA
1931-05-12,NA,NA,NA,NA,NA,NA
1931-05-13,NA,NA,NA,NA,NA,NA
1931-05-14,NA,NA,NA,NA,NA,NA
1931-05-15,NA,NA,NA,NA,NA,NA
1931-05-16,NA,NA,NA,NA,NA,NA
1931-05-17,NA,NA,NA,NA,NA,NA
1931-05-18,NA,NA,NA,NA,NA,NA
1931-05-19,NA,NA,NA,NA,NA,NA
1931-05-20,NA,NA,NA,NA,NA,NA
1931-05-21,NA,NA,NA,NA,NA,NA
1931-05-22,NA,NA,NA,NA,NA,NA
1931-05-23,NA,NA,NA,NA,NA,NA
1931-05-24,NA,NA,NA,NA,NA,NA
1931-05-25,NA,NA,NA,NA,NA,NA
1931-05-26,NA,NA,NA,NA,NA,NA
1931-05-27,NA,NA,NA,NA,NA,NA
1931-05-28,NA,NA,NA,NA,NA,NA
1931-05-29,NA,NA,NA,NA,NA,NA
1931-05-30,NA,NA,NA,NA,NA,NA
1931-05-31,NA,NA,NA,NA,NA,NA
1931-06-01,NA,NA,NA,NA,NA,NA
1931-06-02,NA,NA,NA,NA,NA,NA
1931-06-03,NA,NA,NA,NA,NA,NA
1931-06-04,NA,NA,NA,NA,NA,NA
1931-06-05,NA,NA,NA,NA,NA,NA
1931-06-06,NA,NA,NA,NA,NA,NA
1931-06-07,NA,NA,NA,NA,NA,NA
1931-06-08,NA,NA,NA,NA,NA,NA
1931-06-09,NA,NA,NA,NA,NA,NA
1931-06-10,NA,NA,NA,NA,NA,NA
1931-06-11,NA,NA,NA,NA,NA,NA
1931-06-12,NA,NA,NA,NA,NA,NA
1931-06-13,NA,NA,NA,NA,NA,NA
1931-06-14,NA,NA,NA,NA,NA,NA
1931-06-15,NA,NA,NA,NA,NA,NA
1931-06-16,NA,NA,NA,NA,NA,NA
1931-06-17,NA,NA,NA,NA,NA,NA
1931-06-18,NA,NA,NA,NA,NA,NA
1931-06-19,NA,NA,NA,NA,NA,NA
1931-06-20,NA,NA,NA,NA,NA,NA
1931-06-21,NA,NA,NA,NA,NA,NA
1931-06-22,NA,NA,NA,NA,NA,NA
1931-06-23,NA,NA,NA,NA,NA,NA
1931-06-24,NA,NA,NA,NA,NA,NA
1931-06-25,NA,NA,NA,NA,NA,NA
1931-06-26,NA,NA,NA,NA,NA,NA
1931-06-27,NA,NA,NA,NA,NA,NA
1931-06-28,NA,NA,NA,NA,NA,NA
1931-06-29,NA,NA,NA,NA,NA,NA
1931-06-30,NA,NA,NA,NA,NA,NA
1931-07-01,NA,NA,NA,NA,NA,NA
1931-07-02,NA,NA,NA,NA,NA,NA
1931-07-03,NA,NA,NA,NA,NA,NA
1931-07-04,NA,NA,NA,NA,NA,NA
1931-07-05,NA,NA,NA,NA,NA,NA
1931-07-06,NA,NA,NA,NA,NA,NA
1931-07-07,NA,NA,NA,NA,NA,NA
1931-07-08,NA,NA,NA,NA,NA,NA
1931-07-09,NA,NA,NA,NA,NA,NA
1931-07-10,NA,NA,NA,NA,NA,NA
