Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
1955-01-01,NA,NA,NA,NA,NA,NA
1955-01-02,NA,NA,NA,NA,NA,NA
1955-01-03,NA,NA,NA,NA,NA,NA
1955-01-04,NA,NA,NA,NA,NA,NA
1955-01-05,NA,NA,NA,NA,NA,NA
1955-01-06,NA,NA,NA,NA,NA,NA
1955-01-07,NA,NA,NA,NA,NA,NA
1955-01-08,NA,NA,NA,NA,NA,NA
1955-01-09,NA,NA,NA,NA,NA,NA
1955-01-10,NA,NA,NA,NA,NA,NA
1955-01-11,NA,NA,NA,NA,NA,NA
1955-01-12,NA,NA,NA,NA,NA,NA
1955-01-13,NA,NA,NA,NA,NA,NA
1955-01-14,NA,NA,NA,NA,NA,NA
1955-01-15,NA,NA,NA,NA,NA,NA
1955-01-16,NA,NA,NA,NA,NA,NA
1955-01-17,NA,NA,NA,NA,NA,NA
1955-01-18,NA,NA,NA,NA,NA,NA
1955-01-19,NA,NA,NA,NA,NA,NA
1955-01-20,NA,NA,NA,NA,NA,NA
1955-01-21,NA,NA,NA,NA,NA,NA
1955-01-22,NA,NA,NA,NA,NA,NA
1955-01-23,NA,NA,NA,NA,NA,NA
1955-01-24,NA,NA,NA,NA,NA,NA
1955-01-25,NA,NA,NA,NA,NA,NA
1955-01-26,NA,NA,NA,NA,NA,NA
1955-01-27,NA,NA,NA,NA,NA,NA
1955-01-28,NA,NA,NA,NA,NA,NA
1955-01-29,NA,NA,NA,NA,NA,NA
1955-01-30,NA,NA,NA,NA,NA,NA
1955-01-31,NA,NA,NA,NA,NA,NA
1955-02-01,NA,NA,NA,NA,NA,NA
1955-02-02,NA,NA,NA,NA,NA,NA
1955-02-03,NA,NA,NA,NA,NA,NA
1955-02-04,NA,NA,NA,NA,NA,NA
1955-02-05,NA,NA,NA,NA,NA,NA
1955-02-06,NA,NA,NA,NA,NA,NA
1955-02-07,NA,NA,NA,NA,NA,NA
1955-02-08,NA,NA,NA,NA,NA,NA
1955-02-09,NA,NA,NA,NA,NA,NA
1955-02-10,NA,NA,NA,NA,NA,NA
1955-02-11,NA,NA,NA,NA,NA,NA
1955-02-12,NA,NA,NA,NA,NA,NA
1955-02-13,NA,NA,NA,NA,NA,NA
1955-02-14,NA,NA,NA,NA,NA,NA
1955-02-15,NA,NA,NA,NA,NA,NA
1955-02-16,NA,NA,NA,NA,NA,NA
1955-02-17,NA,NA,NA,NA,NA,NA
1955-02-18,NA,NA,NA,NA,NA,NA
1955-02-19,NA,NA,NA,NA,NA,NA
1955-02-20,NA,NA,NA,NA,NA,NA
1955-02-21,NA,NA,NA,NA,NA,NA
1955-02-22,NA,NA,NA,NA,NA,NA
1955-02-23,NA,NA,NA,NA,NA,NA
1955-02-24,NA,NA,NA,NA,NA,NA
1955-02-25,NA,NA,NA,NA,NA,NA
1955-02-26,NA,NA,NA,NA,NA,NA
1955-02-27,NA,NA,NA,NA,NA,NA
1955-02-28,NA,NA,NA,NA,NA,NA
1955-03-01,NA,NA,NA,NA,NA,NA
1955-03-02,NA,NA,NA,NA,NA,NA
1955-03-03,NA,NA,NA,NA,NA,NA
1955-03-04,NA,NA,NA,NA,NA,NA
1955-03-05,NA,NA,NA,NA,NA,NA
1955-03-06,NA,NA,NA,NA,NA,NA
1955-03-07,NA,NA,NA,NA,NA,NA
1955-03-08,NA,NA,NA,NA,NA,NA
1955-03-09,NA,NA,NA,NA,NA,NA
1955-03-10,NA,NA,NA,NA,NA,NA
1955-03-11,NA,NA,NA,NA,NA,NA
1955-03-12,NA,NA,NA,NA,NA,NA
1955-03-13,NA,NA,NA,NA,NA,NA
1955-03-14,NA,NA,NA,NA,NA,NA
1955-03-15,NA,NA,NA,NA,NA,NA
1955-03-16,NA,NA,NA,NA,NA,NA
1955-03-17,NA,NA,NA,NA,NA,NA
1955-03-18,NA,NA,NA,NA,NA,NA
1955-03-19,NA,NA,NA,NA,NA,NA
1955-03-20,NA,NA,NA,NA,NA,NA
1955-03-21,NA,NA,NA,NA,NA,NA
1955-03-22,NA,NA,NA,NA,NA,NA
1955-03-23,NA,NA,NA,NA,NA,NA
1955-03-24,NA,NA,NA,NA,NA,NA
1955-03-25,NA,NA,NA,NA,NA,NA
1955-03-26,NA,NA,NA,NA,NA,NA
1955-03-27,NA,NA,NA,NA,NA,NA
1955-03-28,NA,NA,NA,NA,NA,NA
1955-03-29,NA,NA,NA,NA,NA,NA
1955-03-30,NA,NA,NA,NA,NA,NA
1955-03-31,NA,NA,NA,NA,NA,NA
1955-04-01,NA,NA,NA,NA,NA,NA
1955-04-02,NA,NA,NA,NA,NA,NA
1955-04-03,NA,NA,NA,NA,NA,NA
1955-04-04,NA,NA,NA,NA,NA,NA
1955-04-05,NA,NA,NA,NA,NA,NA
1955-04-06,NA,NA,NA,NA,NA,NA
1955-04-07,NA,NA,NA,NA,NA,NA
1955-04-08,NA,NA,NA,NA,NA,NA
1955-04-09,NA,NA,NA,NA,NA,NA
1955-04-10,NA,NA,NA,NA,NA,NA
1955-04-11,NA,NA,NA,NA,NA,NA
1955-04-12,NA,NA,NA,NA,NA,NA
1955-04-13,NA,NA,NA,NA,NA,NA
1955-04-14,NA,NA,NA,NA,NA,NA
1955-04-15,NA,NA,NA,NA,NA,NA
1955-04-16,NA,NA,NA,NA,NA,NA
1955-04-17,NA,NA,NA,NA,NA,NA
1955-04-18,NA,NA,NA,NA,NA,NA
1955-04-19,NA,NA,NA,NA,NA,NA
1955-04-20,12.2,-2.2,5,NA,NA,NA
1955-04-21,9.4,-1.7,3.9,0,0,NA
1955-04-22,7.2,-2.8,2.2,0,NA,0
1955-04-23,5,-2.8,1.1,0.8,0.8,NA
1955-04-24,3.3,-6.1,-1.4,0,0,0
1955-04-25,4.4,-8.3,-2,0,0,0
1955-04-26,7.2,-8.9,-0.9,NA,NA,NA
1955-04-27,7.2,-5,1.1,NA,NA,NA
1955-04-28,7.2,-6.1,0.6,1,1,0
1955-04-29,10,-4.4,2.8,0,0,NA
1955-04-30,9.4,-1.7,3.9,0,0,NA
1955-05-01,12.8,-2.8,5,0,0,0
1955-05-02,10.6,0.6,5.6,0.8,0.8,0
1955-05-03,12.2,-5,3.6,0,0,0
1955-05-04,10,-2.8,3.6,1.3,1.3,0
1955-05-05,7.2,0,3.6,0,0,0
1955-05-06,10,0,5,0,0,0
1955-05-07,NA,NA,NA,0.8,0.8,0
1955-05-08,NA,NA,NA,0,0,0
1955-05-09,8.3,NA,NA,0,0,0
1955-05-10,8.9,-0.6,4.2,0,0,0
1955-05-11,8.3,-2.8,2.8,0,0,0
1955-05-12,11.1,-3.9,3.6,0,0,0
1955-05-13,15,-2.2,6.4,0,0,0
1955-05-14,19.4,-2.8,8.3,0,0,0
1955-05-15,21.7,-1.1,10.3,0,0,0
1955-05-16,19.4,2.8,11.1,0.5,0.5,0
1955-05-17,12.2,2.2,7.2,6.1,6.1,0
1955-05-18,12.2,3.3,7.8,0,0,0
