Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
1959-01-01,NA,NA,NA,NA,NA,NA
1959-01-02,NA,NA,NA,NA,NA,NA
1959-01-03,NA,NA,NA,NA,NA,NA
1959-01-04,NA,NA,NA,NA,NA,NA
1959-01-05,NA,NA,NA,NA,NA,NA
1959-01-06,NA,NA,NA,NA,NA,NA
1959-01-07,NA,NA,NA,NA,NA,NA
1959-01-08,NA,NA,NA,NA,NA,NA
1959-01-09,NA,NA,NA,NA,NA,NA
1959-01-10,NA,NA,NA,NA,NA,NA
1959-01-11,NA,NA,NA,NA,NA,NA
1959-01-12,NA,NA,NA,NA,NA,NA
1959-01-13,NA,NA,NA,NA,NA,NA
1959-01-14,NA,NA,NA,NA,NA,NA
1959-01-15,NA,NA,NA,NA,NA,NA
1959-01-16,NA,NA,NA,NA,NA,NA
1959-01-17,NA,NA,NA,NA,NA,NA
1959-01-18,NA,NA,NA,NA,NA,NA
1959-01-19,NA,NA,NA,NA,NA,NA
1959-01-20,NA,NA,NA,NA,NA,NA
1959-01-21,NA,NA,NA,NA,NA,NA
1959-01-22,NA,NA,NA,NA,NA,NA
1959-01-23,NA,NA,NA,NA,NA,NA
1959-01-24,NA,NA,NA,NA,NA,NA
1959-01-25,NA,NA,NA,NA,NA,NA
1959-01-26,NA,NA,NA,NA,NA,NA
1959-01-27,NA,NA,NA,NA,NA,NA
1959-01-28,NA,NA,NA,NA,NA,NA
1959-01-29,NA,NA,NA,NA,NA,NA
1959-01-30,NA,NA,NA,NA,NA,NA
1959-01-31,NA,NA,NA,NA,NA,NA
1959-02-01,NA,NA,NA,NA,NA,NA
1959-02-02,NA,NA,NA,NA,NA,NA
1959-02-03,NA,NA,NA,NA,NA,NA
1959-02-04,NA,NA,NA,NA,NA,NA
1959-02-05,NA,NA,NA,NA,NA,NA
1959-02-06,NA,NA,NA,NA,NA,NA
1959-02-07,NA,NA,NA,NA,NA,NA
1959-02-08,NA,NA,NA,NA,NA,NA
1959-02-09,NA,NA,NA,NA,NA,NA
1959-02-10,NA,NA,NA,NA,NA,NA
1959-02-11,NA,NA,NA,NA,NA,NA
1959-02-12,NA,NA,NA,NA,NA,NA
1959-02-13,NA,NA,NA,NA,NA,NA
1959-02-14,NA,NA,NA,NA,NA,NA
1959-02-15,NA,NA,NA,NA,NA,NA
1959-02-16,NA,NA,NA,NA,NA,NA
1959-02-17,NA,NA,NA,NA,NA,NA
1959-02-18,NA,NA,NA,NA,NA,NA
1959-02-19,NA,NA,NA,NA,NA,NA
1959-02-20,NA,NA,NA,NA,NA,NA
1959-02-21,NA,NA,NA,NA,NA,NA
1959-02-22,NA,NA,NA,NA,NA,NA
1959-02-23,NA,NA,NA,NA,NA,NA
1959-02-24,NA,NA,NA,NA,NA,NA
1959-02-25,NA,NA,NA,NA,NA,NA
1959-02-26,NA,NA,NA,NA,NA,NA
1959-02-27,NA,NA,NA,NA,NA,NA
1959-02-28,NA,NA,NA,NA,NA,NA
1959-03-01,NA,NA,NA,NA,NA,NA
1959-03-02,NA,NA,NA,NA,NA,NA
1959-03-03,NA,NA,NA,NA,NA,NA
1959-03-04,NA,NA,NA,NA,NA,NA
1959-03-05,NA,NA,NA,NA,NA,NA
1959-03-06,NA,NA,NA,NA,NA,NA
1959-03-07,NA,NA,NA,NA,NA,NA
1959-03-08,NA,NA,NA,NA,NA,NA
1959-03-09,NA,NA,NA,NA,NA,NA
1959-03-10,NA,NA,NA,NA,NA,NA
1959-03-11,NA,NA,NA,NA,NA,NA
1959-03-12,NA,NA,NA,NA,NA,NA
1959-03-13,NA,NA,NA,NA,NA,NA
1959-03-14,NA,NA,NA,NA,NA,NA
1959-03-15,NA,NA,NA,NA,NA,NA
1959-03-16,NA,NA,NA,NA,NA,NA
1959-03-17,NA,NA,NA,NA,NA,NA
1959-03-18,NA,NA,NA,NA,NA,NA
1959-03-19,NA,NA,NA,NA,NA,NA
1959-03-20,NA,NA,NA,NA,NA,NA
1959-03-21,NA,NA,NA,NA,NA,NA
1959-03-22,NA,NA,NA,NA,NA,NA
1959-03-23,NA,NA,NA,NA,NA,NA
1959-03-24,NA,NA,NA,NA,NA,NA
1959-03-25,NA,NA,NA,NA,NA,NA
1959-03-26,NA,NA,NA,NA,NA,NA
1959-03-27,NA,NA,NA,NA,NA,NA
1959-03-28,NA,NA,NA,NA,NA,NA
1959-03-29,NA,NA,NA,NA,NA,NA
1959-03-30,NA,NA,NA,NA,NA,NA
1959-03-31,NA,NA,NA,NA,NA,NA
1959-04-01,NA,NA,NA,NA,NA,NA
1959-04-02,NA,NA,NA,NA,NA,NA
1959-04-03,NA,NA,NA,NA,NA,NA
1959-04-04,NA,NA,NA,NA,NA,NA
1959-04-05,NA,NA,NA,NA,NA,NA
1959-04-06,NA,NA,NA,NA,NA,NA
1959-04-07,NA,NA,NA,NA,NA,NA
1959-04-08,NA,NA,NA,NA,NA,NA
1959-04-09,NA,NA,NA,NA,NA,NA
1959-04-10,NA,NA,NA,NA,NA,NA
1959-04-11,NA,NA,NA,NA,NA,NA
1959-04-12,NA,NA,NA,NA,NA,NA
1959-04-13,NA,NA,NA,NA,NA,NA
1959-04-14,NA,NA,NA,NA,NA,NA
1959-04-15,NA,NA,NA,NA,NA,NA
1959-04-16,NA,NA,NA,NA,NA,NA
1959-04-17,NA,NA,NA,NA,NA,NA
1959-04-18,NA,NA,NA,NA,NA,NA
1959-04-19,NA,NA,NA,NA,NA,NA
1959-04-20,NA,NA,NA,NA,NA,NA
1959-04-21,NA,NA,NA,NA,NA,NA
1959-04-22,NA,NA,NA,NA,NA,NA
1959-04-23,NA,NA,NA,NA,NA,NA
1959-04-24,NA,NA,NA,NA,NA,NA
1959-04-25,NA,NA,NA,NA,NA,NA
1959-04-26,NA,NA,NA,NA,NA,NA
1959-04-27,NA,NA,NA,NA,NA,NA
1959-04-28,NA,NA,NA,NA,NA,NA
1959-04-29,NA,NA,NA,NA,NA,NA
1959-04-30,NA,NA,NA,NA,NA,NA
1959-05-01,NA,NA,NA,NA,NA,NA
1959-05-02,NA,NA,NA,NA,NA,NA
1959-05-03,NA,NA,NA,NA,NA,NA
1959-05-04,NA,NA,NA,NA,NA,NA
1959-05-05,NA,NA,NA,NA,NA,NA
1959-05-06,NA,NA,NA,NA,NA,NA
1959-05-07,NA,NA,NA,NA,NA,NA
1959-05-08,NA,NA,NA,NA,NA,NA
1959-05-09,NA,NA,NA,NA,NA,NA
1959-05-10,NA,NA,NA,NA,NA,NA
1959-05-11,NA,NA,NA,NA,NA,NA
1959-05-12,NA,NA,NA,NA,NA,NA
1959-05-13,NA,NA,NA,NA,NA,NA
1959-05-14,NA,NA,NA,NA,NA,NA
1959-05-15,NA,NA,NA,NA,NA,NA
1959-05-16,NA,NA,NA,NA,NA,NA
1959-05-17,NA,NA,NA,NA,NA,NA
1959-05-18,NA,NA,NA,NA,NA,NA
1959-05-19,NA,NA,NA,NA,NA,NA
1959-05-20,NA,NA,NA,NA,NA,NA
1959-05-21,NA,NA,NA,NA,NA,NA
1959-05-22,NA,NA,NA,NA,NA,NA
1959-05-23,NA,NA,NA,NA,NA,NA
1959-05-24,NA,NA,NA,NA,NA,NA
1959-05-25,NA,NA,NA,NA,NA,NA
1959-05-26,NA,NA,NA,NA,NA,NA
1959-05-27,NA,NA,NA,NA,NA,NA
1959-05-28,NA,NA,NA,NA,NA,NA
1959-05-29,NA,NA,NA,NA,NA,NA
1959-05-30,NA,NA,NA,NA,NA,NA
1959-05-31,NA,NA,NA,NA,NA,NA
1959-06-01,NA,NA,NA,NA,NA,NA
1959-06-02,NA,NA,NA,NA,NA,NA
1959-06-03,NA,NA,NA,NA,NA,NA
1959-06-04,NA,NA,NA,NA,NA,NA
1959-06-05,NA,NA,NA,NA,NA,NA
1959-06-06,NA,NA,NA,NA,NA,NA
1959-06-07,NA,NA,NA,NA,NA,NA
1959-06-08,NA,NA,NA,NA,NA,NA
1959-06-09,NA,NA,NA,NA,NA,NA
1959-06-10,NA,NA,NA,NA,NA,NA
1959-06-11,NA,NA,NA,NA,NA,NA
1959-06-12,NA,NA,NA,NA,NA,NA
1959-06-13,NA,NA,NA,NA,NA,NA
1959-06-14,NA,NA,NA,NA,NA,NA
1959-06-15,NA,NA,NA,NA,NA,NA
1959-06-16,NA,NA,NA,NA,NA,NA
1959-06-17,NA,NA,NA,NA,NA,NA
1959-06-18,NA,NA,NA,NA,NA,NA
1959-06-19,NA,NA,NA,NA,NA,NA
1959-06-20,NA,NA,NA,NA,NA,NA
1959-06-21,NA,NA,NA,NA,NA,NA
1959-06-22,NA,NA,NA,NA,NA,NA
1959-06-23,NA,NA,NA,NA,NA,NA
