Date,Level_m
2011-01-01,3.233999967575073
2011-01-02,3.2320001125335693
2011-01-03,3.2320001125335693
2011-01-04,3.233999967575073
2011-01-05,3.240999937057495
2011-01-06,3.249000072479248
2011-01-07,3.253999948501587
2011-01-08,3.263000011444092
2011-01-09,3.26200008392334
2011-01-10,3.253000020980835
2011-01-11,3.24399995803833
2011-01-12,3.240000009536743
2011-01-13,3.236999988555908
2011-01-14,3.236000061035156
2011-01-15,3.236999988555908
2011-01-16,3.2330000400543213
2011-01-17,3.239000082015991
2011-01-18,3.249000072479248
2011-01-19,3.2660000324249268
2011-01-20,3.282000064849853
2011-01-21,3.2869999408721924
2011-01-22,3.296999931335449
2011-01-23,3.302000045776367
2011-01-24,3.2980000972747803
2011-01-25,3.2950000762939453
2011-01-26,3.2960000038146973
2011-01-27,3.302000045776367
2011-01-28,3.315000057220459
2011-01-29,3.315999984741211
2011-01-30,3.309000015258789
2011-01-31,3.2909998893737797
2011-02-01,3.2730000019073486
2011-02-02,3.2690000534057617
2011-02-03,3.276000022888184
2011-02-04,3.2890000343322754
2011-02-05,3.299999952316284
2011-02-06,3.308000087738037
2011-02-07,3.315000057220459
2011-02-08,3.3239998817443848
2011-02-09,3.3320000171661377
2011-02-10,3.3410000801086426
2011-02-11,3.359999895095825
2011-02-12,3.372999906539917
2011-02-13,3.345999956130981
2011-02-14,3.3320000171661377
2011-02-15,3.3289999961853027
2011-02-16,3.3299999237060547
2011-02-17,3.3289999961853027
2011-02-18,3.322000026702881
2011-02-19,3.316999912261963
2011-02-20,3.312999963760376
2011-02-21,3.309999942779541
2011-02-22,3.305999994277954
2011-02-23,3.302000045776367
2011-02-24,3.2950000762939453
2011-02-25,3.2920000553131104
2011-02-26,3.2939999103546143
2011-02-27,3.296999931335449
2011-02-28,3.2980000972747803
2011-03-01,3.2960000038146973
2011-03-02,3.2929999828338623
2011-03-03,3.2939999103546143
2011-03-04,3.2950000762939453
2011-03-05,3.2929999828338623
2011-03-06,3.2929999828338623
2011-03-07,3.2909998893737797
2011-03-08,3.2890000343322754
2011-03-09,3.2880001068115234
2011-03-10,3.2909998893737797
2011-03-11,3.2939999103546143
2011-03-12,3.2939999103546143
2011-03-13,3.2939999103546143
2011-03-14,3.2950000762939453
2011-03-15,3.299000024795532
2011-03-16,3.303999900817871
2011-03-17,3.305000066757202
2011-03-18,3.299999952316284
2011-03-19,3.296999931335449
2011-03-20,3.2929999828338623
2011-03-21,3.2909998893737797
2011-03-22,3.2880001068115234
2011-03-23,3.2860000133514404
2011-03-24,3.2869999408721924
2011-03-25,3.2880001068115234
2011-03-26,3.289999961853028
2011-03-27,3.2909998893737797
2011-03-28,3.296999931335449
2011-03-29,3.305000066757202
2011-03-30,3.3489999771118164
2011-03-31,3.3929998874664307
2011-04-01,3.3949999809265137
2011-04-02,3.4040000438690186
2011-04-03,3.446000099182129
2011-04-04,3.4600000381469727
2011-04-05,3.461999893188477
2011-04-06,3.437999963760376
2011-04-07,3.3980000019073486
2011-04-08,3.4100000858306885
2011-04-09,3.4260001182556152
2011-04-10,3.4170000553131104
2011-04-11,3.424000024795532
2011-04-12,3.444999933242798
2011-04-13,3.446000099182129
2011-04-14,3.499000072479248
2011-04-15,3.5910000801086426
2011-04-16,3.5829999446868896
2011-04-17,3.588000059127808
2011-04-18,3.561000108718872
2011-04-19,3.677999973297119
2011-04-20,3.76200008392334
2011-04-21,3.775000095367432
2011-04-22,3.796000003814697
2011-04-23,3.818000078201294
2011-04-24,3.924999952316284
2011-04-25,3.983999967575073
2011-04-26,3.924000024795532
2011-04-27,3.7269999980926514
2011-04-28,3.753999948501587
2011-04-29,3.859999895095825
2011-04-30,4.000999927520752
2011-05-01,4.14300012588501
2011-05-02,4.255000114440918
2011-05-03,4.355000019073486
2011-05-04,4.408999919891357
2011-05-05,4.501999855041504
2011-05-06,4.591000080108643
2011-05-07,4.633999824523926
2011-05-08,4.60099983215332
2011-05-09,4.561999797821045
2011-05-10,4.5229997634887695
2011-05-11,4.51200008392334
2011-05-12,4.526000022888184
2011-05-13,4.519999980926514
2011-05-14,4.464000225067139
2011-05-15,4.39300012588501
2011-05-16,4.317999839782715
2011-05-17,4.311999797821045
2011-05-18,4.3429999351501465
2011-05-19,4.406000137329102
2011-05-20,4.410999774932861
2011-05-21,4.335000038146973
2011-05-22,4.25
2011-05-23,4.168000221252441
2011-05-24,4.113999843597412
2011-05-25,4.102000236511231
2011-05-26,4.116000175476074
2011-05-27,4.070000171661377
2011-05-28,3.983000040054321
2011-05-29,3.913000106811523
2011-05-30,3.8510000705718994
2011-05-31,3.7899999618530273
2011-06-01,3.7300000190734863
2011-06-02,3.678999900817871
2011-06-03,3.631999969482422
2011-06-04,3.5910000801086426
2011-06-05,3.552999973297119
2011-06-06,3.5169999599456787
2011-06-07,3.549999952316284
2011-06-08,3.552000045776367
2011-06-09,3.5299999713897705
2011-06-10,3.509999990463257
2011-06-11,3.48799991607666
2011-06-12,3.4649999141693115
2011-06-13,3.447000026702881
2011-06-14,3.430999994277954
2011-06-15,3.4140000343322754
2011-06-16,3.4030001163482666
2011-06-17,3.3970000743865967
2011-06-18,3.3929998874664307
2011-06-19,3.381999969482422
2011-06-20,3.36899995803833
2011-06-21,3.3559999465942383
2011-06-22,3.344000101089477
2011-06-23,3.351999998092652
2011-06-24,3.375
2011-06-25,3.46399998664856
2011-06-26,3.5789999961853027
2011-06-27,3.635999917984009
2011-06-28,3.627000093460083
2011-06-29,3.5980000495910645
2011-06-30,3.556999921798706
2011-07-01,3.513999938964844
2011-07-02,3.497999906539917
2011-07-03,3.5199999809265137
2011-07-04,3.5239999294281006
2011-07-05,3.506999969482422
2011-07-06,3.497999906539917
2011-07-07,3.484999895095825
2011-07-08,3.486999988555908
2011-07-09,3.562999963760376
2011-07-10,3.628000020980835
2011-07-11,3.663000106811523
2011-07-12,3.680999994277954
2011-07-13,3.704999923706055
2011-07-14,3.7190001010894775
2011-07-15,3.760999917984009
2011-07-16,3.796999931335449
2011-07-17,3.811000108718872
2011-07-18,3.8239998817443848
2011-07-19,3.808000087738037
2011-07-20,3.760999917984009
2011-07-21,3.749000072479248
2011-07-22,3.7920000553131104
2011-07-23,3.8010001182556152
2011-07-24,3.759000062942505
2011-07-25,3.693000078201294
2011-07-26,3.628000020980835
2011-07-27,3.575999975204468
2011-07-28,3.532999992370605
2011-07-29,3.502000093460083
2011-07-30,3.490999937057495
2011-07-31,3.490999937057495
2011-08-01,3.4820001125335693
2011-08-02,3.476999998092652
2011-08-03,3.4489998817443848
2011-08-04,3.424999952316284
2011-08-05,3.407000064849853
2011-08-06,3.3910000324249268
2011-08-07,3.372999906539917
2011-08-08,3.3570001125335693
2011-08-09,3.3410000801086426
2011-08-10,3.3289999961853027
2011-08-11,3.315999984741211
2011-08-12,3.313999891281128
2011-08-13,3.321000099182129
2011-08-14,3.308000087738037
2011-08-15,3.299000024795532
2011-08-16,3.2950000762939453
2011-08-17,3.2860000133514404
2011-08-18,3.2780001163482666
2011-08-19,3.2699999809265137
2011-08-20,3.263000011444092
2011-08-21,3.263999938964844
2011-08-22,3.2709999084472656
2011-08-23,3.296999931335449
2011-08-24,3.289999961853028
2011-08-25,3.282000064849853
2011-08-26,3.2720000743865967
2011-08-27,3.26200008392334
2011-08-28,3.256999969482422
2011-08-29,3.253000020980835
2011-08-30,3.253000020980835
2011-08-31,3.249000072479248
2011-09-01,3.249000072479248
2011-09-02,3.247999906539917
2011-09-03,3.252000093460083
2011-09-04,3.249000072479248
2011-09-05,3.24399995803833
2011-09-06,3.239000082015991
2011-09-07,3.234999895095825
2011-09-08,3.2320001125335693
2011-09-09,3.2279999256134038
2011-09-10,3.2230000495910645
2011-09-11,3.220999956130981
2011-09-12,3.2170000076293945
2011-09-13,3.2149999141693115
2011-09-14,3.2109999656677246
2011-09-15,3.2109999656677246
2011-09-16,3.2100000381469727
2011-09-17,3.2160000801086426
2011-09-18,3.21399998664856
2011-09-19,3.2100000381469727
2011-09-20,3.2109999656677246
2011-09-21,3.2149999141693115
2011-09-22,3.2239999771118164
2011-09-23,3.259999990463257
2011-09-24,3.282000064849853
2011-09-25,3.2839999198913574
2011-09-26,3.2790000438690186
2011-09-27,3.275000095367432
2011-09-28,3.2790000438690186
2011-09-29,3.276000022888184
2011-09-30,3.2679998874664307
2011-10-01,3.26200008392334
2011-10-02,3.25600004196167
2011-10-03,3.253999948501587
2011-10-04,3.255000114440918
2011-10-05,3.255000114440918
2011-10-06,3.255000114440918
2011-10-07,3.25600004196167
2011-10-08,3.252000093460083
2011-10-09,3.247999906539917
2011-10-10,3.249000072479248
2011-10-11,3.253999948501587
2011-10-12,3.260999917984009
2011-10-13,3.2669999599456787
2011-10-14,3.2669999599456787
2011-10-15,3.265000104904175
2011-10-16,3.263000011444092
2011-10-17,3.2669999599456787
2011-10-18,3.2809998989105225
2011-10-19,3.2939999103546143
2011-10-20,3.2909998893737797
2011-10-21,3.289999961853028
2011-10-22,3.2920000553131104
2011-10-23,3.299999952316284
2011-10-24,3.2980000972747803
2011-10-25,3.2950000762939453
2011-10-26,3.2950000762939453
2011-10-27,3.2920000553131104
2011-10-28,3.2939999103546143
2011-10-29,3.2929999828338623
2011-10-30,3.2939999103546143
2011-10-31,3.2939999103546143
2011-11-01,3.2909998893737797
2011-11-02,3.2880001068115234
2011-11-03,3.2909998893737797
2011-11-04,3.299999952316284
2011-11-05,3.3320000171661377
2011-11-06,3.2860000133514404
2011-11-07,3.2799999713897705
2011-11-08,3.305999994277954
2011-11-09,3.2839999198913574
2011-11-10,3.3010001182556152
2011-11-11,3.3320000171661377
2011-11-12,3.345000028610229
2011-11-13,3.361999988555908
2011-11-14,3.378000020980835
2011-11-15,3.4739999771118164
2011-11-16,3.502000093460083
2011-11-17,3.5269999504089355
2011-11-18,3.693000078201294
2011-11-19,3.8980000019073486
2011-11-20,3.8940000534057617
2011-11-21,3.858000040054321
2011-11-22,3.825999975204468
2011-11-23,3.786999940872192
2011-11-24,3.742000102996826
2011-11-25,3.703000068664551
2011-11-26,3.6549999713897705
2011-11-27,3.614000082015991
2011-11-28,3.562000036239624
2011-11-29,3.5179998874664307
2011-11-30,3.48799991607666
2011-12-01,3.4579999446868896
2011-12-02,3.431999921798706
2011-12-03,3.4049999713897705
2011-12-04,3.381999969482422
2011-12-05,3.364000082015991
2011-12-06,3.359999895095825
2011-12-07,3.3550000190734863
2011-12-08,3.345999956130981
2011-12-09,3.3489999771118164
2011-12-10,3.3580000400543213
2011-12-11,3.36899995803833
2011-12-12,3.378000020980835
2011-12-13,3.38700008392334
2011-12-14,3.3980000019073486
2011-12-15,3.4059998989105225
2011-12-16,3.4110000133514404
2011-12-17,3.427000045776367
2011-12-18,3.510999917984009
2011-12-19,3.640000104904175
2011-12-20,3.630000114440918
2011-12-21,3.615999937057495
2011-12-22,3.5799999237060547
2011-12-23,3.552000045776367
2011-12-24,3.532999992370605
2011-12-25,3.5199999809265137
2011-12-26,3.506999969482422
2011-12-27,3.494999885559082
2011-12-28,3.492000102996826
2011-12-29,3.489000082015991
2011-12-30,3.4730000495910645
2011-12-31,3.4590001106262207
2012-01-01,3.441999912261963
2012-01-02,3.434999942779541
2012-01-03,3.437999963760376
2012-01-04,3.470999956130981
2012-01-05,3.5269999504089355
2012-01-06,3.5510001182556152
2012-01-07,3.5299999713897705
2012-01-08,3.5239999294281006
2012-01-09,3.552999973297119
2012-01-10,3.586999893188477
2012-01-11,3.555999994277954
2012-01-12,3.5160000324249268
2012-01-13,3.500999927520752
2012-01-14,3.496000051498413
2012-01-15,3.503000020980835
2012-01-16,3.490000009536743
2012-01-17,3.4679999351501465
2012-01-18,3.46399998664856
2012-04-12,3.496999979019165
2012-04-13,3.566999912261963
2012-04-14,3.609999895095825
2012-04-15,3.694000005722046
2012-04-16,3.938999891281128
2012-04-17,3.7269999980926514
2012-04-18,3.663000106811523
2012-04-19,3.671999931335449
2012-04-20,3.884999990463257
2012-04-21,4.0329999923706055
2012-04-22,4.144000053405762
2012-04-23,4.238999843597412
2012-04-24,4.283999919891357
2012-04-25,4.3480000495910645
2012-04-26,4.584000110626221
2012-04-27,4.961999893188477
2012-04-28,5.027999877929688
2012-04-29,4.927000045776367
2012-04-30,4.820000171661377
2012-05-01,4.732999801635742
2012-05-02,4.644999980926514
2012-05-03,4.567999839782715
2012-05-04,4.49399995803833
2012-05-05,4.420000076293945
2012-05-06,4.359000205993652
2012-05-07,4.309000015258789
2012-05-08,4.276000022888184
2012-05-09,4.290999889373779
2012-05-10,4.328000068664551
2012-05-11,4.308000087738037
2012-05-12,4.224999904632568
2012-05-13,4.105999946594238
2012-05-14,4.02400016784668
2012-05-15,3.992000102996826
2012-05-16,3.9700000286102295
2012-05-17,3.947999954223633
2012-05-18,3.924000024795532
2012-05-19,3.882999897003174
2012-05-20,3.828000068664551
2012-05-21,3.786999940872192
2012-05-22,3.815999984741211
2012-05-23,3.885999917984009
2012-05-24,3.941999912261963
2012-05-25,3.9609999656677246
2012-05-26,3.941999912261963
2012-05-27,3.890000104904175
2012-05-28,3.8440001010894775
2012-05-29,3.808000087738037
2012-05-30,3.7820000648498535
2012-05-31,3.621000051498413
2012-06-01,3.6050000190734863
2012-06-02,3.5969998836517334
2012-06-03,3.5969998836517334
2012-06-04,3.5820000171661377
2012-06-05,3.571000099182129
2012-06-06,3.6040000915527344
2012-06-07,3.688999891281128
2012-06-08,3.8559999465942383
2012-06-09,3.9679999351501465
2012-06-10,4.02899980545044
2012-06-11,4.001999855041504
2012-06-12,3.913000106811523
2012-06-13,3.8420000076293945
2012-06-14,3.788000106811523
2012-06-15,3.740000009536743
2012-06-16,3.747999906539917
2012-06-17,3.815000057220459
2012-06-18,3.8519999980926514
2012-06-19,3.8519999980926514
2012-06-20,3.86299991607666
2012-06-21,3.8420000076293945
2012-06-22,3.8350000381469727
2012-06-23,3.822000026702881
2012-06-24,3.808000087738037
2012-07-31,3.236000061035156
2012-08-01,3.236999988555908
2012-08-02,3.2320001125335693
2012-08-03,3.2279999256134038
2012-08-04,3.2260000705718994
2012-08-05,3.220999956130981
2012-08-06,3.2170000076293945
2012-08-07,3.2109999656677246
2012-08-08,3.220999956130981
2012-08-09,3.236999988555908
2012-08-10,3.244999885559082
2012-08-11,3.239000082015991
2012-08-12,3.2320001125335693
2012-08-13,3.2260000705718994
2012-08-14,3.226999998092652
2012-08-15,3.2290000915527344
2012-08-16,3.2279999256134038
2012-08-17,3.2239999771118164
2012-08-18,3.219000101089477
2012-08-19,3.21399998664856
2012-08-20,3.213000059127808
2012-08-21,3.219000101089477
2012-08-22,3.2179999351501465
2012-08-23,3.2149999141693115
2012-08-24,3.220999956130981
2012-08-25,3.2179999351501465
2012-08-26,3.2160000801086426
2012-08-27,3.21399998664856
2012-08-28,3.211999893188477
2012-08-29,3.211999893188477
2012-08-30,3.213000059127808
2012-08-31,3.2179999351501465
2012-09-01,3.2170000076293945
2012-09-02,3.2179999351501465
2012-09-03,3.213000059127808
2012-09-04,3.2149999141693115
2012-09-05,3.2179999351501465
2012-09-06,3.2170000076293945
2012-09-07,3.2149999141693115
2012-09-08,3.2149999141693115
2012-09-09,3.21399998664856
2012-09-10,3.2109999656677246
2012-09-11,3.211999893188477
2012-09-12,3.2149999141693115
2012-09-13,3.2170000076293945
2012-09-14,3.2170000076293945
2012-09-15,3.220000028610229
2012-09-16,3.2149999141693115
2012-09-17,3.2149999141693115
2012-09-18,3.2179999351501465
2012-09-19,3.220000028610229
2012-09-20,3.219000101089477
2012-09-21,3.220999956130981
2012-09-22,3.2219998836517334
2012-09-23,3.2260000705718994
2012-09-24,3.220000028610229
2012-09-25,3.219000101089477
2012-09-26,3.2219998836517334
2012-09-27,3.2249999046325684
2012-09-28,3.2300000190734863
2012-09-29,3.2309999465942383
2012-09-30,3.249000072479248
2012-10-01,3.259999990463257
2012-10-02,3.2799999713897705
2012-10-03,3.2769999504089355
2012-10-04,3.275000095367432
2012-10-05,3.2739999294281006
2012-10-06,3.2709999084472656
2012-10-07,3.2679998874664307
2012-10-08,3.2660000324249268
2012-10-09,3.263000011444092
2012-10-10,3.260999917984009
2012-10-11,3.256999969482422
2012-10-12,3.255000114440918
2012-10-13,3.2669999599456787
2012-10-14,3.2839999198913574
2012-10-15,3.2890000343322754
2012-10-16,3.289999961853028
2012-10-17,3.2850000858306885
2012-10-18,3.2860000133514404
2012-10-19,3.296999931335449
2012-10-20,3.316999912261963
2012-10-21,3.315999984741211
2012-10-22,3.302000045776367
2012-10-23,3.3289999961853027
2012-10-24,3.2769999504089355
2012-10-25,3.2739999294281006
2012-10-26,3.263999938964844
2012-10-27,3.259000062942505
2012-10-28,3.2850000858306885
2012-10-29,3.309999942779541
2012-10-30,3.371999979019165
2012-10-31,3.4059998989105225
2012-11-01,3.3489999771118164
2012-11-02,3.2790000438690186
2012-11-03,3.2739999294281006
2012-11-04,3.2890000343322754
2012-11-05,3.315000057220459
2012-11-06,3.3329999446868896
2012-11-07,3.328000068664551
2012-11-08,3.321000099182129
2012-11-09,3.351999998092652
2012-11-10,3.427000045776367
2012-11-11,3.431999921798706
2012-11-12,3.3949999809265137
2012-11-13,3.338000059127808
2012-11-14,3.299999952316284
2012-11-15,3.2880001068115234
2012-11-16,3.2869999408721924
2012-11-17,3.2880001068115234
2012-11-18,3.2929999828338623
2012-11-19,3.299000024795532
2012-11-20,3.3010001182556152
2012-11-21,3.3359999656677246
2012-11-22,3.371000051498413
2012-11-23,3.3359999656677246
2012-11-24,3.309999942779541
2012-11-25,3.3010001182556152
2012-11-26,3.2960000038146973
2012-11-27,3.2920000553131104
2012-11-28,3.289999961853028
2012-11-29,3.2909998893737797
2012-11-30,3.2980000972747803
2012-12-01,3.313999891281128
2012-12-02,3.345999956130981
2012-12-03,3.325999975204468
2012-12-04,3.319000005722046
2012-12-05,3.325000047683716
2012-12-06,3.322999954223633
2012-12-07,3.315000057220459
2012-12-08,3.305000066757202
2012-12-09,3.305000066757202
2012-12-10,3.309000015258789
2012-12-11,3.312000036239624
2012-12-12,3.322000026702881
2012-12-13,3.321000099182129
2012-12-14,3.325000047683716
2012-12-15,3.328000068664551
2012-12-16,3.328000068664551
2012-12-17,3.3299999237060547
2012-12-18,3.325999975204468
2012-12-19,3.3340001106262207
2012-12-20,3.3399999141693115
2012-12-21,3.3429999351501465
2012-12-22,3.3489999771118164
2012-12-23,3.3420000076293945
2012-12-24,3.3340001106262207
2012-12-25,3.3329999446868896
2012-12-26,3.3359999656677246
2012-12-27,3.345000028610229
2012-12-28,3.3489999771118164
2012-12-29,3.345000028610229
2012-12-30,3.345999956130981
2012-12-31,3.345000028610229
2013-01-01,3.3399999141693115
2013-01-02,3.336999893188477
2013-01-03,3.336999893188477
2013-01-04,3.3340001106262207
2013-01-05,3.3320000171661377
2013-01-06,3.3329999446868896
2013-01-07,3.3329999446868896
2013-01-08,3.3329999446868896
2013-01-09,3.3340001106262207
2013-01-10,3.3299999237060547
2013-01-11,3.319000005722046
2013-01-12,3.313999891281128
2013-01-13,3.313999891281128
2013-01-14,3.318000078201294
2013-01-15,3.322000026702881
2013-01-16,3.3239998817443848
2013-01-17,3.3299999237060547
2013-01-18,3.3340001106262207
2013-01-19,3.3289999961853027
2013-01-20,3.322000026702881
2013-01-21,3.319000005722046
2013-01-22,3.315999984741211
2013-01-23,3.316999912261963
2013-01-24,3.318000078201294
2013-01-25,3.319000005722046
2013-01-26,3.319999933242798
2013-01-27,3.322000026702881
2013-01-28,3.319999933242798
2013-01-29,3.315999984741211
2013-01-30,3.318000078201294
2013-01-31,3.321000099182129
2013-02-01,3.322999954223633
2013-02-02,3.325000047683716
2013-02-03,3.3239998817443848
2013-02-04,3.325000047683716
2013-02-05,3.328000068664551
2013-02-06,3.3320000171661377
2013-02-07,3.3340001106262207
2013-02-08,3.3320000171661377
2013-02-09,3.325999975204468
2013-02-10,3.319999933242798
2013-02-11,3.315999984741211
2013-02-12,3.315999984741211
2013-02-13,3.315999984741211
2013-02-14,3.313999891281128
2013-02-15,3.313999891281128
2013-02-16,3.315999984741211
2013-02-17,3.312999963760376
2013-02-18,3.312999963760376
2013-02-19,3.313999891281128
2013-02-20,3.315000057220459
2013-02-21,3.316999912261963
2013-02-22,3.319000005722046
2013-02-23,3.322000026702881
2013-02-24,3.316999912261963
2013-02-25,3.3429999351501465
2013-02-26,3.3399999141693115
2013-02-27,3.328000068664551
2013-02-28,3.3420000076293945
2013-03-01,3.344000101089477
2013-03-02,3.3929998874664307
2013-03-03,3.5420000553131104
2013-03-04,3.4679999351501465
2013-03-05,3.375999927520752
2013-03-06,3.345000028610229
2013-03-07,3.322000026702881
2013-03-08,3.315999984741211
2013-03-09,3.316999912261963
2013-03-10,3.3239998817443848
2013-03-11,3.3239998817443848
2013-03-12,3.322000026702881
2013-03-13,3.3239998817443848
2013-03-14,3.32699990272522
2013-03-15,3.3329999446868896
2013-03-16,3.344000101089477
2013-03-17,3.36299991607666
2013-03-18,3.369999885559082
2013-03-19,3.358999967575073
2013-03-20,3.359999895095825
2013-03-21,3.369999885559082
2013-03-22,3.367000102996826
2013-03-23,3.3510000705718994
2013-03-24,3.3480000495910645
2013-03-25,3.3510000705718994
2013-03-26,3.361000061035156
2013-03-27,3.3919999599456787
2013-03-28,3.4200000762939453
2013-03-29,3.431999921798706
2013-03-30,3.433000087738037
2013-03-31,3.4560000896453857
2013-04-01,3.486999988555908
2013-04-02,3.5280001163482666
2013-04-03,3.5460000038146973
2013-04-04,3.5450000762939453
2013-04-05,3.5480000972747803
2013-04-06,3.561000108718872
2013-04-07,3.572000026702881
2013-04-08,3.5409998893737797
2013-04-09,3.555999994277954
2013-04-10,3.57699990272522
2013-04-11,3.5820000171661377
2013-04-12,3.5999999046325684
2013-04-13,3.618000030517578
2013-04-14,3.6029999256134033
2013-04-15,3.6010000705718994
2013-04-16,3.601999998092652
2013-04-17,3.624000072479248
2013-04-18,3.641999959945679
2013-04-19,3.686000108718872
2013-04-20,3.7739999294281006
2013-04-21,3.928999900817871
2013-04-22,4.03000020980835
2013-04-23,3.8410000801086426
2013-04-24,3.868000030517578
2013-04-25,4.03000020980835
2013-04-26,4.2179999351501465
2013-04-27,4.390999794006348
2013-04-28,4.749000072479248
2013-04-29,4.835999965667725
2013-04-30,4.678999900817871
2013-05-01,4.534999847412109
2013-05-02,4.395999908447266
2013-05-03,4.271999835968018
2013-05-04,4.242000102996826
2013-05-05,4.275000095367432
2013-05-06,4.340000152587891
2013-05-07,4.449999809265137
2013-05-08,4.482999801635742
2013-05-09,4.429999828338623
2013-05-10,4.35099983215332
2013-05-11,4.263999938964844
2013-05-12,4.177999973297119
2013-05-13,4.0980000495910645
2013-05-14,4.0229997634887695
2013-05-15,3.9600000381469727
2013-05-16,3.88700008392334
2013-05-17,3.805999994277954
2013-05-18,3.74399995803833
2013-05-19,3.696000099182129
2013-05-20,3.6559998989105225
2013-05-21,3.627000093460083
2013-05-22,3.5989999771118164
2013-05-23,3.569000005722046
2013-05-24,3.5439999103546143
2013-05-25,3.526000022888184
2013-05-26,3.507999897003174
2013-05-27,3.494999885559082
2013-05-28,3.493000030517578
2013-05-29,3.484999895095825
2013-05-30,3.484999895095825
2013-05-31,3.503999948501587
2013-06-01,3.513000011444092
2013-06-02,3.500999927520752
2013-06-03,3.476999998092652
2013-06-04,3.4539999961853027
2013-06-05,3.427999973297119
2013-06-06,3.4049999713897705
2013-06-07,3.38700008392334
2013-06-08,3.369999885559082
2013-06-09,3.3570001125335693
2013-06-10,3.3489999771118164
2013-06-11,3.3420000076293945
2013-06-12,3.32699990272522
2013-06-13,3.322000026702881
2013-06-14,3.3239998817443848
2013-06-15,3.345000028610229
2013-06-16,3.36299991607666
2013-06-17,3.3570001125335693
2013-06-18,3.3469998836517334
2013-06-19,3.378999948501587
2013-06-20,3.378999948501587
2013-06-21,3.365999937057495
2013-06-22,3.3469998836517334
2013-06-23,3.3289999961853027
